file,mode,block_id,level,parent_id,marker,rank,num,prefix,heading,body,split_src,confidence,flags,why
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1134,1,,,,,,Article 188. Procedures for the settlement of individual labor disputes by labor conciliators,,từ khóa,0.7,,đậm
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1135,2,p1134,num,6,1,1.,"Individual labor disputes must go through the conciliation conducted by labor conciliators before going to the Labour Arbitration Council or the People’s court for settlement, except the following labor disputes",,dấu :,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1136,3,p1135,alpha,8,a,a),Disputes over disciplinary measures of dismissal or unilateral termination of labor contracts;,,toàn bộ là heading,0.9,,ký hiệu:alpha
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1137,3,p1135,alpha,8,b,b),Disputes over compensation for damage and allowance upon termination of labor contracts;,,toàn bộ là heading,0.9,,ký hiệu:alpha
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1138,3,p1135,alpha,8,c,c),Disputes between a domestic employee and his/her employer;,,toàn bộ là heading,0.9,,ký hiệu:alpha
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1139,3,p1135,alpha,8,d,d),"Disputes over social insurance in accordance with the law on social insurance, disputes over health insurance in accordance with the law on health insurance, disputes over unemployment insurance in accordance with the law on employment, disputes over insurance against work accident or occupational disease in accordance with the law on occupational safety and hygiene;",,toàn bộ là heading,0.8,needs_split,ký hiệu:alpha
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1141,3,p1135,alpha,8,e,e),Disputes between dispatched employees and their employers;,,toàn bộ là heading,0.9,,ký hiệu:alpha
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1142,2,p1134,num,6,2,2.,"Within 05 working days from the date of receiving a conciliation request from disputing parties or from competent agencies as defined in Clause 3, Article 181 of this Code, the labor conciliator shall complete the conciliation",,toàn bộ là heading,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1143,2,p1134,num,6,3,3.,Both disputing parties must be present at the conciliation meeting. The disputing parties may authorize their representatives to attend the conciliation meeting,,toàn bộ là heading,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1144,2,p1134,num,6,4,4.,The labor conciliator shall instruct and support the disputing parties to negotiate and settle disputes,,toàn bộ là heading,0.9,,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1148,2,p1134,num,6,5,5.,Copies of the record of successful or unsuccessful conciliation must be sent to all disputing parties within 01 working day from the date the record is made,,toàn bộ là heading,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1149,2,p1134,num,6,6,6.,"In case either party does not implement the agreement written in the record of successful conciliation, the other disputing party has the right to request settlement by the Labor Arbitration Council or a court",,toàn bộ là heading,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1150,2,p1134,num,6,7,7.,"In case where conciliation is not required as specified at Clause 1 of this Article or where the labor conciliator fails to resolve the disputes within the time limits as prescribed in Clause 2 of this Article or in case of unsuccessful conciliation as specified in Clause 4 of this Article, the disputing parties shall have the right to choose one of the following methods to settle labor disputes",,dấu :,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1151,3,p1150,alpha,8,a,a),To request the Arbitration Council for settlement as prescribed in Article 189 of this Code;,,toàn bộ là heading,0.9,,ký hiệu:alpha
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1152,3,p1150,alpha,8,b,b),To request the Court for settlement,,toàn bộ là heading,0.9,,ký hiệu:alpha
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1153,1,,,,,,Article 189. Settlement of individual labor disputes by the Labor Arbitration Council,,từ khóa,0.7,,đậm
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1154,2,p1153,num,6,1,1.,"On the basis of mutual agreement, the disputing parties may request dispute settlement by a Labor Arbitration Council in cases as prescribed in Clause 7, Article 188 of this Code. When the parties have requested the Labor Arbitration Council to resolve the dispute, they are not allowed to request for dispute settlement by the Court during the duration that the Labor Arbitration Council is resolving the dispute, except for the cases specified in Clause 4 of this Article",,toàn bộ là heading,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1155,2,p1153,num,6,2,2.,"Within 07 working days after receiving the request for dispute settlement as specified in Clause 1 of this Article, an Arbitration panel shall be established for dispute settlement",,toàn bộ là heading,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1156,2,p1153,num,6,3,3.,"Within 30 working days after the Arbitration Panel is established, this panel must issue a judgement on the dispute settlement and send this judgement to the disputing parties",,toàn bộ là heading,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1157,2,p1153,num,6,4,4.,"In case where the Arbitration Panel is not established within the time limit as prescribed in Clause 2 of this Article or the Arbitration Panel fails to resolve the dispute within the time limit as prescribed at Clause 3 of this Article, the parties shall have the right to request for the dispute settlement by the People’s Court",,toàn bộ là heading,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1158,2,p1153,num,6,5,5.,"In case where one of the disputing parties does not comply with the judgement on the dispute settlement of the Arbitration Panel, other parties have the right to request for the dispute settlement by the Court",,toàn bộ là heading,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1159,1,,,,,,Article 190. Time limit for requesting the settlement of individual labor disputes,,từ khóa,0.7,,đậm
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1160,2,p1159,num,6,1,1.,"The time limit to request a labor conciliator to settle an individual labor dispute is 06 months from the date on which the act, which a party claims has caused the infringement of the lawful rights or interests, is detected",,toàn bộ là heading,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1161,2,p1159,num,6,2,2.,"The time limit to request the settlement of an individual dispute by the Labor Arbitration Council is 09 months from the date on which the act, which a party claims has caused the infringement of the lawful rights or interests, is detected",,toàn bộ là heading,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1162,2,p1159,num,6,3,3.,"The time limit to bring an individual labor dispute to the People’s Court is 01 year from the date on which the act, which a party claims has caused the infringement of the lawful rights or interests, is detected",,toàn bộ là heading,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1163,2,p1159,num,6,4,4.,"In case the requesting party can prove that due to a force majeure event, an objective obstacle or other reason prescribed by law it cannot request the settlement of an individual labor dispute within the time limit as prescribed in this Article, the time of the force majeure event or the objective obstacle or the reason shall not be included in the statute of limitations for requesting the settlement of the individual labor dispute",,toàn bộ là heading,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1164,1,,,,,,SECTION 3,,từ khóa,0.7,,canh giữa+đậm|đậm
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1165,1,,,,,,COMPETENCE AND PROCEDURES FOR THE SETTLEMENT OF RIGHT-BASED COLLECTIVE LABOR DISPUTES,,từ khóa,0.7,,canh giữa+đậm|đậm
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1166,1,,,,,,Article 191. Competence for the settlement of right-based collective labor disputes,,từ khóa,0.7,,đậm
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1167,2,p1166,num,6,1,1.,"Agencies, organizations and individuals who are competent to settle right-based collective labor disputes shall include",,dấu :,0.9,,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1168,3,p1167,alpha,8,a,a),The Labor conciliator;,,toàn bộ là heading,0.9,,ký hiệu:alpha
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1169,3,p1167,alpha,8,b,b),The Labor Arbitration Council;,,toàn bộ là heading,0.9,,ký hiệu:alpha
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1170,3,p1167,alpha,8,c,c),The People’s Court,,toàn bộ là heading,0.9,,ký hiệu:alpha
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1171,2,p1166,num,6,2,2.,Right-based collective labor disputes must be settled through conciliation procedures of labor conciliators before requesting for the settlement by the Labor Arbitration Council or the People’s Court,,toàn bộ là heading,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1172,1,,,,,,Article 192. Procedures and formalities for the settlement of right-based collective labor disputes,,từ khóa,0.7,,đậm
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1173,2,p1172,num,6,1,1.,"Procedures and formalities for the settlement of right-based collective labor disputes shall be implemented under regulations in Clauses 2, 3, 4, 5 and 6 of Article 188 of this Code;",,toàn bộ là heading,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1175,2,p1172,num,6,2,2.,"In case of unsuccessful conciliation or in case where the labor conciliator fails to conduct conciliation within the time limit as specified in Clause 2, Article 188 of this Code, the disputing parties shall have the right to choose one of the following methods to settle labor disputes",,dấu :,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1176,3,p1175,alpha,8,a,a),To request the Labor Arbitration Council for settlement as prescribed in Article 193 of this Code;,,toàn bộ là heading,0.9,,ký hiệu:alpha
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1177,3,p1175,alpha,8,b,b),To request the Court for settlement,,toàn bộ là heading,0.9,,ký hiệu:alpha
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1178,1,,,,,,Article 193. Settlement of right-based collective labor disputes by the Labor Arbitration Council,,từ khóa,0.7,,đậm
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1179,2,p1178,num,6,1,1.,"In case of unsuccessful conciliation; in case where the labor conciliator fails to resolve the disputes within the time limits as prescribed in Clause 2, Article 188 of this Code; or in case where either party does not implement the agreement written in the record of successful conciliation - the disputing parties, on the basis of mutual agreement, may request the dispute settlement by a Labor Arbitration Council",,toàn bộ là heading,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1180,2,p1178,num,6,2,2.,"Within 07 working days after receiving the request for dispute settlement as specified in Clause 1 of this Article, an Arbitration Panel shall be established for settling disputes",,toàn bộ là heading,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1181,2,p1178,num,6,3,3.,"Within 30 working days after the Arbitration Panel is established, on the basis of provisions of labor law, collective bargaining agreements and registered internal work rules and other lawful agreements and regulations, this Panel must issue a judgement on the dispute settlement and send this judgement to the disputing parties",,toàn bộ là heading,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1183,2,p1178,num,6,4,4.,"In case the disputing parties choose to have the Labor Arbitration Council settle their disputes under regulations of this Article, during the process of dispute settlement by the Labor Arbitration Council, the disputing parties must not request for the settlement of the People’s Court",,toàn bộ là heading,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1184,2,p1178,num,6,5,5.,"In case where an Arbitration Panel is not established within the time limit as prescribed in Clause 2 of this Article or the Arbitration Panel fails to resolve the dispute within the time limit as prescribed at Clause 3 of this Article, the parties shall have the right to request for the dispute settlement by the Court",,toàn bộ là heading,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1185,2,p1178,num,6,6,6.,"In case where one of the disputing parties does not comply with the judgement on the dispute settlement of the Arbitration Panel, other parties have the right to request for the dispute settlement by the People’s Court",,toàn bộ là heading,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1186,1,,,,,,Article 194. Time limit for the settlement of right-based collective labor disputes,,từ khóa,0.7,,đậm
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1187,2,p1186,num,6,1,1.,"The time limit to request a labor conciliator to settle a right-based collective labor dispute is 06 months from the date on which the act, which a party claims has caused the infringement of the lawful rights or interests, is detected",,toàn bộ là heading,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1188,2,p1186,num,6,2,2.,"The time limit to request the settlement of a right-based collective labor dispute by the Labor Arbitration Council is 09 months from the date on which the act, which a party claims has caused the infringement of the lawful rights or interests, is detected",,toàn bộ là heading,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1189,2,p1186,num,6,3,3.,"The time limit to bring a right-based collective labor dispute to the People’s Court is 01 year from the date on which the act, which a party claims has caused the infringement of the lawful rights or interests, is detected",,toàn bộ là heading,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1190,1,,,,,,SECTION 4,,từ khóa,0.7,,canh giữa+đậm|đậm
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1191,1,,,,,,COMPETENCE AND PROCEDURES FOR THE SETTLEMENT OF RIGHT-BASED LABOR DISPUTES,,từ khóa,0.7,,canh giữa+đậm|đậm
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1192,1,,,,,,Article 195. Competence for the settlement of interest-based collective labor disputes,,từ khóa,0.7,,đậm
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1193,2,p1192,num,6,1,1.,"Agencies, organizations and individuals who are competent to settle interest-based collective labor disputes shall include",,dấu :,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1194,3,p1193,alpha,8,a,a),The Labor conciliator;,,toàn bộ là heading,0.9,,ký hiệu:alpha
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1195,3,p1193,alpha,8,b,b),The Labor Arbitration Council;,,toàn bộ là heading,0.9,,ký hiệu:alpha
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1196,2,p1192,num,6,2,2.,Interest-based collective labor disputes must be settled through conciliation procedures of labor conciliators before requesting for the settlement by the Labor Arbitration Council or carrying out procedures for going on strike,,toàn bộ là heading,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1197,1,,,,,,Article 196. Procedures and formalities for the settlement of right-based collective labor disputes,,từ khóa,0.7,,đậm
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1198,2,p1197,num,6,1,1.,"Procedures and formalities for the settlement of right-based collective labor disputes shall comply with regulations in Clauses 2, 3, 4 and 5, Article 188 of this Code;",,toàn bộ là heading,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1199,2,p1197,num,6,2,2.,"In case of successful conciliation, the record of successful conciliation shall include all contents agreed upon by all disputing parties, and signatures of those parties and the labor conciliator. The record of successful conciliation shall be considered as a legal document of the enterprise’s collective bargaining agreement",,toàn bộ là heading,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1200,2,p1197,num,6,3,3.,"In case of unsuccessful conciliation, in case where the labor conciliator fails to resolve the disputes within the time limits as prescribed in Clause 2, Article 188 of this Code; or in case where either party does not implement the agreement written in the record of successful conciliation, the disputing parties have the right to choose one of the following methods to settle their labor disputes",,dấu :,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1201,3,p1200,alpha,8,a,a),To request the Arbitration Council for settlement as prescribed in Article 197 of this Code;,,toàn bộ là heading,0.9,,ký hiệu:alpha
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1202,3,p1200,alpha,8,b,b),"Worker’s representative organizations have the right to conduct procedures for going on a strike as prescribed in Articles 200, 201, and 202 of this Code",,toàn bộ là heading,0.8,needs_split,ký hiệu:alpha
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1203,1,,,,,,Article 197. Settlement of interest-based collective labor disputes by the Labor Arbitration Council,,từ khóa,0.7,,đậm
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1204,2,p1203,num,6,1,1.,"In case of unsuccessful conciliation; in case where the labor conciliator fails to resolve the disputes within the time limits as prescribed in Clause 2, Article 188 of this Code; or in case where either party does not implement the agreement written in the record of successful conciliation - the disputing parties, on the basis of mutual agreement, may request the dispute settlement by a Labor Arbitration Council",,toàn bộ là heading,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1205,2,p1203,num,6,2,2.,"Within 07 working days after receiving the request for dispute settlement as specified in Clause 1 of this Article, an Arbitration Panel shall be established for dispute settlement",,toàn bộ là heading,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1206,2,p1203,num,6,3,3.,"Within 30 working days after the Arbitration panel is established, on the basis of provisions of labor law, collective bargaining agreements and registered internal work rules and other lawful agreements and regulations, this panel must issue a judgement on the dispute settlement and send this judgement to the disputing parties",,toàn bộ là heading,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1207,2,p1203,num,6,4,4.,"In case the disputing parties choose to have the Labor Arbitration Council settle their disputes under regulations of this Article, during the process of dispute settlement by the Labor Arbitration Council, the disputing parties must not carry out a strike",,toàn bộ là heading,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1209,1,,,,,,SECTION 5,,từ khóa,0.7,,canh giữa+đậm|đậm
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1210,1,,,,,,STRIKE,,từ khóa,0.7,,canh giữa+đậm|đậm
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1211,1,,,,,,Article 198. Strike,,từ khóa,0.7,,đậm
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1212,2,p1211,num,6,1,1.,"Strike is a temporary, voluntary and organized work stoppage of an employees’ collective in order to achieve their demands in the process of labor dispute settlement. Strikes are organized and led by the workers’ representative organization, who has the right to conduct collective bargaining, as a disputing party",,toàn bộ là heading,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1213,1,,,,,,Article 199. Cases where employees shall have the right to strike,,từ khóa,0.7,,đậm
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1215,2,p1213,num,6,1,1.,"In case of unsuccessful conciliation or in case where the labor conciliator fails to resolve the disputes within the time limits as prescribed in Clause 2, Article 188 of this Code;",,toàn bộ là heading,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1216,2,p1213,num,6,2,2.,In case where a Labor Arbitration Panel is not established within the time limit; in case where the Labor Arbitration Panel is established but this Panel fails to resolve the dispute; or in case the employer as a disputing party does not conform to the judgement of the Labor Arbitration Panel,,toàn bộ là heading,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1217,1,,,,,,Article 200. Sequence of going on strike,,từ khóa,0.7,,đậm
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1218,2,p1217,num,6,1,1.,Collecting opinions on the strike as prescribed in Article 201 of this Code;,,toàn bộ là heading,0.9,,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1219,2,p1217,num,6,2,2.,Issuing a decision to go on strike and a notice of strike as prescribed in Article 202 of this Code;,,toàn bộ là heading,0.9,,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1220,2,p1217,num,6,3,3.,Going on strike,,toàn bộ là heading,0.9,,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1221,1,,,,,,Article 201. Collecting opinions on the strike,,từ khóa,0.7,,đậm
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1222,2,p1221,num,6,1,1.,"Before commencing a strike, the workers’ representative organization which has the right to organize and lead a strike as prescribed in Article 198 of this Code shall take the responsibility for collecting opinions of all employees or members of the Board of leaders of the workers’ representative organization participating in the negotiation",,toàn bộ là heading,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1223,2,p1221,num,6,2,2.,Issues to be put up for opinions on going on a strike include,,dấu :,0.9,,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1224,3,p1223,alpha,8,a,a),Approval or disapproval of the strike;,,toàn bộ là heading,0.9,,ký hiệu:alpha
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1225,3,p1223,alpha,8,b,b),"The option suggested by the workers’ representative organization on the contents specified at Points b, c and d, Clause 2, Article 202 of this Code;",,toàn bộ là heading,0.8,needs_split,ký hiệu:alpha
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1226,2,p1221,num,6,3,3.,Opinions may be collected by ballot or signatures or other prescribed methods,,toàn bộ là heading,0.9,,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1227,2,p1221,num,6,4,4.,"The time, venue and method of collecting opinions on going on a strike must be determined by the workers’ representative organization and must be notified to the employer at least 01 day in advance. The solicitation of opinion must not leave adverse impacts on the normal business and manufacturing operation of the employer. The employer must not create any obstructions, difficulties or intervention in the solicitation of opinions on the strike conducted by the workers’ representative organization",,toàn bộ là heading,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1228,1,,,,,,Article 202. Decision of going on a strike and notification of the starting time of a strike,,từ khóa,0.7,,đậm
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1229,2,p1228,num,6,1,1.,"When over 50% of the consulted employees agree with the matters of strike putting forward for opinions as prescribed in Clause 2, Article 201 of this Code, the workers’ representative organization shall issue a written decision to go on strike",,toàn bộ là heading,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1230,2,p1228,num,6,2,2.,A decision to go on strike must include,,dấu :,0.9,,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1231,3,p1230,alpha,8,a,a),The outcome of the collection of opinions on going on strike;,,toàn bộ là heading,0.9,,ký hiệu:alpha
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1232,3,p1230,alpha,8,b,b),The starting time and venue for the strike;,,toàn bộ là heading,0.9,,ký hiệu:alpha
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1233,3,p1230,alpha,8,c,c),Scope of the strike;,,toàn bộ là heading,0.9,,ký hiệu:alpha
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1234,3,p1230,alpha,8,d,d),Demands of the employees;,,toàn bộ là heading,0.9,,ký hiệu:alpha
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1235,3,p1230,alpha,8,e,e),Full name and address of the representative of the workers’ representative organization organizing and leading the strike,,toàn bộ là heading,0.8,needs_split,ký hiệu:alpha
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1236,2,p1228,num,6,3,3.,"At least 05 working days prior to the starting date of the strike, the workers’ representative organization organizing and leading the strike shall send the decision to go on strike to the employer, district-level People’s Committee and the competent agency on labor under provincial People’s Committee",,toàn bộ là heading,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1237,2,p1228,num,6,4,4.,"By the starting time of the strike, if the employer does not accept the demands of the employees, the workers’ representative organization may organize and lead the strike",,toàn bộ là heading,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1238,1,,,,,,Article 203. Rights of the parties prior to and during a strike,,từ khóa,0.7,,đậm
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1239,2,p1238,num,6,1,1.,To continue negotiating to settle the collective labor dispute or jointly request a labor conciliator or the Labor Arbitration Council to settle labor disputes,,toàn bộ là heading,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1240,2,p1238,num,6,2,2.,The workers’ representative organization organizing and leading a strike as prescribed in Article 198 of this Code shall have the following rights,,dấu :,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1241,3,p1240,alpha,8,a,a),To withdraw the decision to go on strike if the strike has not happened yet or to stop the strike if it is happening;,,toàn bộ là heading,0.9,,ký hiệu:alpha
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1242,3,p1240,alpha,8,b,b),To request the Court to declare the strike is legal,,toàn bộ là heading,0.9,,ký hiệu:alpha
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1243,2,p1238,num,6,3,3.,The employer shall have the following rights,,dấu :,0.9,,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1244,3,p1243,alpha,8,a,a),"To accept the demand entirely or in parts, and send a written notice of his/her acceptance to the workers’ representative organization that organizes and leads the strike;",,toàn bộ là heading,0.8,needs_split,ký hiệu:alpha
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1245,3,p1243,alpha,8,b,b),To temporarily close the workplace during the strike due to shortage of conditions to maintain normal operations or to protect the assets;,,toàn bộ là heading,0.8,needs_split,ký hiệu:alpha
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1246,3,p1243,alpha,8,c,c),To request the Court to declare the strike is illegal,,toàn bộ là heading,0.9,,ký hiệu:alpha
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1247,1,,,,,,Article 204. Cases in which a strike is illegal,,từ khóa,0.7,,đậm
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1248,2,p1247,num,6,1,1.,The strike does not fall into any cases prescribed in Article 199 of this Code,,toàn bộ là heading,0.9,,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1249,2,p1247,num,6,2,2.,The strike is not organized and led by a workers’ representative organization which have the right to organize and lead a strike,,toàn bộ là heading,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1250,2,p1247,num,6,3,3.,The strike violates regulations on procedures and formalities to go on strikes in accordance with this Code;,,toàn bộ là heading,0.9,,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1251,2,p1247,num,6,4,4.,"When the labor dispute is being settled by competent agencies, organizations and individuals under provisions of this Code;",,toàn bộ là heading,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1252,2,p1247,num,6,5,5.,The strike is conducted in case where a strike is prohibited as prescribed in Article 209 of this Code;,,toàn bộ là heading,0.9,,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1253,2,p1247,num,6,6,6.,The strike occurs when the decision to postpone or cancel the strike has been issued by competent agencies in accordance with provisions in Article 210 of this Code;,,toàn bộ là heading,0.8,needs_split,ký hiệu:num
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1254,1,,,,,,Article 205. Notice of the decision on temporary closure of the workplace,,từ khóa,0.7,,đậm
082_Bo_luat_Lao_dong_2019_EN.docx,vn-administrative,p1256,2,p1254,num,6,1,1.,The workers’ representative organization that is organizing and leading the strike;,,toàn bộ là heading,0.9,,ký hiệu:num
